177.07,200,177.07,-8500,177.07,-11500
177.47,200,177.47,-8500,177.47,-11500
177.86,200,177.86,-8500,177.86,-11500
178.25,13.441,178.25,19.355,178.25,7.527
178.64,-198.485,178.64,-131.818,178.64,-192.424
179.03,-221.739,179.03,-195.652,179.03,230.435
179.42,-1842.857,179.42,-2971.429,179.42,-2328.571
179.81,100.826,179.81,51.24,179.81,82.645
180.2,342.857,180.2,71.429,180.2,1100
180.59,-90.566,180.59,203.774,180.59,122.642
180.98,17.241,180.98,167.241,180.98,165.517
181.37,159.459,181.37,254.054,181.37,394.595
181.76,-494.118,181.76,100,181.76,-411.765
182.15,36.508,182.15,0.794,182.15,-71.429
182.54,84.404,182.54,81.651,182.54,55.963
182.93,-146.032,182.93,-266.667,182.93,-319.048
183.32,169.231,183.32,669.231,183.32,233.333
183.71,-23.188,183.71,263.768,183.71,169.565
184.1,45.205,184.1,33.562,184.1,63.014
184.49,-47.761,184.49,38.806,184.49,-38.806
184.88,-500,184.88,-533.333,184.88,133.333
185.27,264.516,185.27,308.065,185.27,333.871
185.66,-128.571,185.66,985.714,185.66,3042.857
186.05,75.833,186.05,40.833,186.05,100.833
186.44,-93.333,186.44,-173.333,186.44,-117.778
186.83,47.468,186.83,20.253,186.83,5.063
187.22,72.483,187.22,72.483,187.22,7.383
187.61,181.818,187.61,76.364,187.61,208.182
188,-235.714,188,-532.143,188,-375
188.39,0,188.39,27.7,188.39,-10.798
188.78,6.723,188.78,0.84,188.78,-93.277
189.17,1.493,189.17,0,189.17,-146.269
189.56,-42.857,189.56,-9.714,189.56,-69.143
189.95,52.475,189.95,-80.198,189.95,-135.644
190.34,10.588,190.34,3.529,190.34,-16.471
190.73,106.299,190.73,25.197,190.73,-16.535
191.12,0.5,191.12,21.5,191.12,-11.5
191.51,42.857,191.51,139.286,191.51,-85.714
191.9,-71.034,191.9,-23.448,191.9,-15.862
192.29,-16.667,192.29,2.381,192.29,-161.905
192.68,95,192.68,-287.5,192.68,-40
193.07,57.143,193.07,-15.873,193.07,-53.968
193.46,28.319,193.46,54.425,193.46,23.009
193.84,100,193.84,112.766,193.84,-2.128
194.23,50,194.23,35.345,194.23,18.103
194.62,47.34,194.62,-5.851,194.62,48.936
195.01,19.718,195.01,32.394,195.01,-38.028
195.4,4.959,195.4,38.017,195.4,-12.81
195.79,37.234,195.79,94.149,195.79,14.894
196.18,46.602,196.18,10.68,196.18,-85.437
196.57,25.431,196.57,28.448,196.57,6.466
196.96,41.751,196.96,16.162,196.96,-14.815
197.35,-7.96,197.35,-20.398,197.35,-6.965
197.73,155.696,197.73,-13.924,197.73,106.329
198.12,61.765,198.12,5.882,198.12,8.824
198.51,82.734,198.51,55.396,198.51,-17.986
198.9,23.353,198.9,-17.964,198.9,-26.946
199.29,90.811,199.29,41.081,199.29,-7.027
199.68,21.642,199.68,45.522,199.68,12.687
200.07,62.209,200.07,17.442,200.07,54.651
200.45,-77.895,200.45,48.421,200.45,-49.474
200.84,-3.65,200.84,-10.949,200.84,35.401
201.23,-15.354,201.23,-31.496,201.23,-68.11
201.62,-433.333,201.62,66.667,201.62,-1833.333
202.01,81.05,202.01,14.869,202.01,62.099
202.4,-61.446,202.4,-51.807,202.4,-83.133
202.79,-20.115,202.79,35.632,202.79,-74.138
203.17,15.429,203.17,-5.714,203.17,-17.714
203.56,4.633,203.56,-31.274,203.56,-5.019
203.95,45.652,203.95,81.304,203.95,79.565
204.34,23.684,204.34,221.053,204.34,-286.842
204.73,260,204.73,86.667,204.73,148.333
205.11,3080,205.11,3300,205.11,1920
205.5,35.266,205.5,-3.865,205.5,44.928
205.89,72.34,205.89,6.383,205.89,-102.128
206.28,106.25,206.28,-38.393,206.28,-17.857
206.67,27.184,206.67,11.65,206.67,-41.262
207.05,-13.439,207.05,12.253,207.05,-2.372
207.44,97.368,207.44,-117.105,207.44,-30.263
207.83,-236.709,207.83,-54.43,207.83,-156.962
208.22,238.947,208.22,262.105,208.22,10.526
208.61,54.589,208.61,-1.449,208.61,-32.367
208.99,101.01,208.99,-46.465,208.99,-137.374
209.38,52.788,209.38,40.52,209.38,-8.178
209.77,122.439,209.77,4.878,209.77,60.488
210.16,72.519,210.16,19.084,210.16,-102.29
210.54,0.676,210.54,-91.216,210.54,-56.757
210.93,-359.091,210.93,-400,210.93,-695.455
211.32,-37.063,211.32,-65.035,211.32,-62.238
211.71,20.408,211.71,-1.224,211.71,16.735
212.09,-94.444,212.09,-405.556,212.09,-300
212.48,-72,212.48,-68,212.48,-150
212.87,74.194,212.87,-175.806,212.87,-58.065
213.26,62.393,213.26,30.769,213.26,-130.769
213.64,17.004,213.64,-29.555,213.64,21.862
214.03,20.325,214.03,-8.537,214.03,-16.26
214.42,27.119,214.42,85.311,214.42,46.328
214.8,23.864,214.8,67.045,214.8,-28.409
215.19,25.283,215.19,76.981,215.19,-33.208
215.58,9.821,215.58,0.893,215.58,-47.321
215.97,67.568,215.97,-7.722,215.97,-20.077
216.35,54.217,216.35,62.651,216.35,18.675
216.74,34.742,216.74,36.15,216.74,31.925
217.13,-133.803,217.13,-154.93,217.13,-205.634
217.51,354.545,217.51,209.091,217.51,627.273
217.9,-9.569,217.9,-12.44,217.9,14.354
218.29,-101.818,218.29,87.273,218.29,-220
218.67,-7.742,218.67,34.194,218.67,-47.097
219.06,8.969,219.06,0.897,219.06,-7.175
219.45,68.59,219.45,56.731,219.45,26.282
219.83,68.531,219.83,64.685,219.83,42.308
220.22,-385.417,220.22,-129.167,220.22,-216.667
220.61,-1.111,220.61,-51.111,220.61,-74.444
220.99,63.095,220.99,71.032,220.99,41.27
221.38,9.722,221.38,27.778,221.38,-54.861
221.77,12.1,221.77,-17.794,221.77,-4.982
222.15,-20.818,222.15,-26.022,222.15,-3.346
222.54,6.186,222.54,42.268,222.54,31.959
222.92,-64.324,222.92,-17.297,222.92,-47.027
223.31,18.487,223.31,0.84,223.31,23.109
223.7,22.703,223.7,-121.081,223.7,-48.108
224.08,4.62,224.08,18.812,224.08,-20.132
224.47,-12.5,224.47,24.728,224.47,2.989
224.86,-39.496,224.86,-5.462,224.86,-64.286
225.24,-26.699,225.24,17.476,225.24,-40.777
225.63,17.367,225.63,26.331,225.63,-36.415
226.01,-3.881,226.01,18.209,226.01,2.388
226.4,-48.387,226.4,-8.065,226.4,-52.151
226.79,4.644,226.79,27.864,226.79,-8.669
227.17,-247.826,227.17,-8.696,227.17,-226.087
227.56,8.824,227.56,-0.452,227.56,-7.24
227.94,20.796,227.94,10.127,227.94,2.712
228.33,-5.652,228.33,-30,228.33,-37.826
228.71,-8.987,228.71,-8.702,228.71,-25.963
229.1,-8.933,229.1,-36.933,229.1,-29.333
229.49,-17.462,229.49,-17.939,229.49,-26.718
229.87,-28.417,229.87,-17.266,229.87,-25.629
230.26,-9.795,230.26,-12.912,230.26,-17.275
230.64,-14.612,230.64,-28.082,230.64,-26.027
231.03,-14.157,231.03,-25.997,231.03,-33.977
231.41,-25.638,231.41,-33.154,231.41,-21.879
231.8,-33.643,231.8,-24.341,231.8,-37.054
232.18,-14.732,232.18,-34.226,232.18,-29.464
232.57,7.606,232.57,-1.87,232.57,-3.741
232.96,-20.879,232.96,-29.258,232.96,-18.269
233.34,-18.209,233.34,-33.48,233.34,-25.551
233.73,-17.348,233.73,10.161,233.73,-9.913
234.11,4.47,234.11,-3.79,234.11,-17.201
234.5,-7.805,234.5,-0.732,234.5,-18.537
234.88,-9.684,234.88,-9.368,234.88,-10.526
235.27,-7.371,235.27,-18.922,235.27,-12.541
235.65,-14.737,235.65,-18.105,235.65,-15.474
236.04,-10.92,236.04,-21.034,236.04,-17.471
236.42,-10.41,236.42,-9.043,236.42,-34.175
236.81,-28.4,236.81,-26.667,236.81,-24
237.19,-19.264,237.19,-11.255,237.19,-24.242
237.58,-3.838,237.58,1.313,237.58,-20.606
237.96,-7.215,237.96,-0.183,237.96,-1.826
238.35,-8.14,238.35,1.878,238.35,-10.912
238.73,-11.759,238.73,5.652,238.73,-0.456
239.11,-10.595,239.11,-12.175,239.11,-24.071
239.5,-9.42,239.5,-8.213,239.5,-15.62
239.88,-10.315,239.88,-15.035,239.88,-17.133
240.27,-16.924,240.27,-1.913,240.27,-11.553
240.65,-13.122,240.65,-12.419,240.65,-16.462
241.04,-11.337,241.04,-13.198,241.04,-18.837
241.42,-10.395,241.42,-13.391,241.42,-16.024
241.81,-12.338,241.81,-11.653,241.81,-13.785
242.19,-20.053,242.19,-18.426,242.19,-21.879
242.57,-16.014,242.57,-13.093,242.57,-16.235
242.96,-13.763,242.96,-15.833,242.96,-15.924
243.34,-10.937,243.34,-14.139,243.34,-12.941
243.73,-10.922,243.73,-10.745,243.73,-12.934
244.11,-12.292,244.11,-14.063,244.11,-16.231
244.5,-12.873,244.5,-12.935,244.5,-13.682
244.88,-13.566,244.88,-13.854,244.88,-13.206
245.26,-9.95,245.26,-9.22,245.26,-10.296
245.65,-16.505,245.65,-12.332,245.65,-12.332
246.03,-5.993,246.03,-10.72,246.03,-7.692
246.42,-11.705,246.42,-15.061,246.42,-15.313
246.8,-13.123,246.8,-12.084,246.8,-14.603
247.18,-9.962,247.18,-12.724,247.18,-11.834
247.57,-13.238,247.57,-14.544,247.57,-13.565
247.95,-12.546,247.95,-13.414,247.95,-13.107
248.33,-14.039,248.33,-13.735,248.33,-13.529
248.72,-13.046,248.72,-12.479,248.72,-13.324
249.1,-13.326,249.1,-14.741,249.1,-13.941
249.49,-10.481,249.49,-11.711,249.49,-12.432
249.87,-14.401,249.87,-15.204,249.87,-18.228
250.25,-11.846,250.25,-13.582,250.25,-10.087
250.64,-15.114,250.64,-11.239,250.64,-11.239
251.02,-13.38,251.02,-11.205,251.02,-9.363
251.4,-11.59,251.4,-10.095,251.4,-12.885
251.79,-11.259,251.79,-11.837,251.79,-10.229
252.17,-10.645,252.17,-11.083,252.17,-12.357
252.55,-10.773,252.55,-10.704,252.55,-13.414
252.94,-11.198,252.94,-11.062,252.94,-10.772
253.32,-11.559,253.32,-13.306,253.32,-11.667
253.7,-5.975,253.7,-7.248,253.7,-8.83
254.09,-7.541,254.09,-10.858,254.09,-7.411
254.47,-10.147,254.47,-10.941,254.47,-13.794
254.85,-7.511,254.85,-9.707,254.85,-12.031
255.24,-10.178,255.24,-7.506,255.24,-8.556
255.62,-7.363,255.62,-8.45,255.62,-10.966
256,-4.728,256,-6.134,256,-4.01
256.38,-10.227,256.38,-6.45,256.38,-8.999
256.77,-11.432,256.77,-9.332,256.77,-13.532
257.15,-8.636,257.15,-8.375,257.15,-11.792
257.53,-7.589,257.53,-5.619,257.53,-11.117
257.92,-9.957,257.92,-11.285,257.92,-14.154
258.3,-9.365,258.3,-8.762,258.3,-8.659
258.68,-9.904,258.68,-9.981,258.68,-12.457
259.06,-9.606,259.06,-9.15,259.06,-9.543
259.45,-10.05,259.45,-9.269,259.45,-8.897
259.83,-11.078,259.83,-10.537,259.83,-11.439
260.21,-10.443,260.21,-11.317,260.21,-12.481
260.59,-10.218,260.59,-10.696,260.59,-10.766
260.98,-10.414,260.98,-10.175,260.98,-11.462
261.36,-8.85,261.36,-8.369,261.36,-9.111
261.74,-8.497,261.74,-10.204,261.74,-11.585
262.12,-11.903,262.12,-10.833,262.12,-12.999
262.5,-10.573,262.5,-11.844,262.5,-12.751
262.89,-7.344,262.89,-8.615,262.89,-8.925
263.27,-10.47,263.27,-8.071,263.27,-9.935
263.65,-9.151,263.65,-8.787,263.65,-11.296
264.03,-9.286,264.03,-9.342,264.03,-10.65
264.42,-14.428,264.42,-10.513,264.42,-11.745
264.8,-10.467,264.8,-11.912,264.8,-13.254
265.18,-14.953,265.18,-14.292,265.18,-12.112
265.56,-10.275,265.56,-11.984,265.56,-12.452
265.94,-9.81,265.94,-10.266,265.94,-10.664
266.33,-12.025,266.33,-11.356,266.33,-12.887
266.71,-10.699,266.71,-9.894,266.71,-10.731
267.09,-11.463,267.09,-12.995,267.09,-12.055
267.47,-10.013,267.47,-9.119,267.47,-10.214
267.85,-10.843,267.85,-9.911,267.85,-11.337
268.23,-11.306,268.23,-9.54,268.23,-11.124
268.62,-9.531,268.62,-8.885,268.62,-9.054
269,-9.983,269,-10.666,269,-10.987
269.38,-10.505,269.38,-10.088,269.38,-11.926
269.76,-8.797,269.76,-8.766,269.76,-10.86
270.14,-7.985,270.14,-8.869,270.14,-9.513
270.52,-8.308,270.52,-12.009,270.52,-9.444
270.9,-10.876,270.9,-11.695,270.9,-11.308
271.29,-9.904,271.29,-9.633,271.29,-11.338
271.67,-9.898,271.67,-10.052,271.67,-11.045
272.05,-9.448,272.05,-9.57,272.05,-10.623
272.43,-8.485,272.43,-8.998,272.43,-9.041
272.81,-9.596,272.81,-10.227,272.81,-10.216
273.19,-11.292,273.19,-9.128,273.19,-12.116
273.57,-9.461,273.57,-9.438,273.57,-11.683
273.95,-9.515,273.95,-9.34,273.95,-9.294
274.34,-9.887,274.34,-9.541,274.34,-9.899
274.72,-11.114,274.72,-10.8,274.72,-12.805
275.1,-8.421,275.1,-9.353,275.1,-10.937
275.48,-9.447,275.48,-7.619,275.48,-8.877
275.86,-8.034,275.86,-9.725,275.86,-10.518
276.24,-9.922,276.24,-10.177,276.24,-10.913
276.62,-9.619,276.62,-11.746,276.62,-10.963
277,-7.886,277,-7.09,277,-9.136
277.38,-10.066,277.38,-9.581,277.38,-10.83
277.76,-8.362,277.76,-10.962,277.76,-11.221
278.14,-7.487,278.14,-8.165,278.14,-8.045
278.52,-8.35,278.52,-8.772,278.52,-9.038
278.9,-10.555,278.9,-11.157,278.9,-10.428
279.28,-9.638,279.28,-9.199,279.28,-9.573
279.67,-8.603,279.67,-8.94,279.67,-9.793
280.05,-12.494,280.05,-10.926,280.05,-10.726
280.43,-7.238,280.43,-8.753,280.43,-7.238
280.81,-8.145,280.81,-8.188,280.81,-9.894
281.19,-9.922,281.19,-9.837,281.19,-12.551
281.57,-9.43,281.57,-9.302,281.57,-11.268
281.95,-9.321,281.95,-9.76,281.95,-8.522
282.33,-9.574,282.33,-9.232,282.33,-10.067
282.71,-8.361,282.71,-8.542,282.71,-9.697
283.09,-11.349,283.09,-11.577,283.09,-11.666
283.47,-9.887,283.47,-10.1,283.47,-11.539
283.85,-9.638,283.85,-9.014,283.85,-9.807
284.23,-8.785,284.23,-8.962,284.23,-9.654
284.61,-9.632,284.61,-9.085,284.61,-8.775
284.99,-9.384,284.99,-9.185,284.99,-8.962
285.37,-9.133,285.37,-9.067,285.37,-9.1
285.75,-8.718,285.75,-9.397,285.75,-9.47
286.13,-9.075,286.13,-9.809,286.13,-8.889
286.51,-8.996,286.51,-8.613,286.51,-9.944
286.89,-8.879,286.89,-8.928,286.89,-8.553
287.27,-6.807,287.27,-7.409,287.27,-7.766
287.65,-9.421,287.65,-7.885,287.65,-9.739
288.02,-8.222,288.02,-8.752,288.02,-9.801
288.4,-10.395,288.4,-10.62,288.4,-11.069
288.78,-9.266,288.78,-9.094,288.78,-10.384
289.16,-6.572,289.16,-8.412,289.16,-8.437
289.54,-10.136,289.54,-8.803,289.54,-10.97
289.92,-10.164,289.92,-9.441,289.92,-9.971
290.3,-8.083,290.3,-9.066,290.3,-10.781
290.68,-10.027,290.68,-9.192,290.68,-9.94
291.06,-7.779,291.06,-8.495,291.06,-9.114
291.44,-9.421,291.44,-10.371,291.44,-11.185
291.82,-8.809,291.82,-9.655,291.82,-10.031
292.2,-8.993,292.2,-7.82,292.2,-9.117
292.58,-11.788,292.58,-8.185,292.58,-11.626
292.96,-11.229,292.96,-7.425,292.96,-9.871
293.33,-4.651,293.33,-6.188,293.33,-6.797
293.71,-9.507,293.71,-10.298,293.71,-11.031
294.09,-10.922,294.09,-10.286,294.09,-10.742
294.47,-8.584,294.47,-9.889,294.47,-10.659
294.85,-10.276,294.85,-10.363,294.85,-9.689
295.23,-9.066,295.23,-8.213,295.23,-9.462
295.61,-10.652,295.61,-8.932,295.61,-8.995
295.99,-8.163,295.99,-8.057,295.99,-8.447
296.37,-7.804,296.37,-8.459,296.37,-9.815
296.74,-9.419,296.74,-9.961,296.74,-10.575
297.12,-9.645,297.12,-10.888,297.12,-11.542
297.5,-10.348,297.5,-10.471,297.5,-10.093
297.88,-9.631,297.88,-10.775,297.88,-11.262
298.26,-9.337,298.26,-8.669,298.26,-9.765
298.64,-8.838,298.64,-10,298.64,-8.875
299.01,-6.999,299.01,-7.616,299.01,-8.607
299.39,-9,299.39,-9.491,299.39,-9.709
299.77,-10.782,299.77,-9.097,299.77,-9.945
300.15,-8.306,300.15,-10.239,300.15,-8.685
300.53,-8,300.53,-8.259,300.53,-7.337
300.91,-8.126,300.91,-8.164,300.91,-8.225
301.28,-10.519,301.28,-8.923,301.28,-9.702
301.66,-8.685,301.66,-8.673,301.66,-10.069
302.04,-9.179,302.04,-7.173,302.04,-7.745
302.42,-8.015,302.42,-10.119,302.42,-10.119
302.8,-8.692,302.8,-8.024,302.8,-9.772
303.17,-6.849,303.17,-8.835,303.17,-8.122
303.55,-5.371,303.55,-7.635,303.55,-8.345
303.93,-9.86,303.93,-10.069,303.93,-10.2
304.31,-7.428,304.31,-8.072,304.31,-7.744
304.69,-7.841,304.69,-8.817,304.69,-9.53
305.06,-8.92,305.06,-8.596,305.06,-8.982
305.44,-8.12,305.44,-7.178,305.44,-9.431
305.82,-8.502,305.82,-8.053,305.82,-8.579
306.2,-8.663,306.2,-9.017,306.2,-10.662
306.57,-7.238,306.57,-7.238,306.57,-6.366
306.95,-5.608,306.95,-6.099,306.95,-7.507
307.33,-8.001,307.33,-8.907,307.33,-9.19
307.71,-9.018,307.71,-8.769,307.71,-10.47
308.08,-7.911,308.08,-8.556,308.08,-8.885
308.46,-7.252,308.46,-6.956,308.46,-9.687
308.84,-8.429,308.84,-8.501,308.84,-8.912
309.22,-8.667,309.22,-9.885,309.22,-8.574
309.59,-6.696,309.59,-7.821,309.59,-7.966
309.97,-6.744,309.97,-5.965,309.97,-7.686
310.35,-7.865,310.35,-8.274,310.35,-9.093
310.72,-8.693,310.72,-9.067,310.72,-8.742
311.1,-8.61,311.1,-8.85,311.1,-8.418
311.48,-8.271,311.48,-7.173,311.48,-7.992
311.86,-8.208,311.86,-8.109,311.86,-7.564
312.23,-9.529,312.23,-9.285,312.23,-10.037
312.61,-6.594,312.61,-7.696,312.61,-7.474
312.99,-7.98,312.99,-7.798,312.99,-8.515
313.36,-6.338,313.36,-7.602,313.36,-7.711
313.74,-7.389,313.74,-7.03,313.74,-8.222
314.12,-8.977,314.12,-7.139,314.12,-8.792
314.49,-5.07,314.49,-6.307,314.49,-8.121
314.87,-5.04,314.87,-5.005,314.87,-5.579
315.25,-5.876,315.25,-7.12,315.25,-6.593
315.62,-7.018,315.62,-7.406,315.62,-7.147
316,-5.722,316,-5.556,316,-6.849
316.38,-2.098,316.38,-2.904,316.38,-1.648
316.75,-2.768,316.75,-4.975,316.75,-4.756
317.13,-4.122,317.13,-4.411,317.13,-5.205
317.51,-5.872,317.51,-4.73,317.51,-3.873
317.88,-1.975,317.88,-3.194,317.88,-2.28
318.26,-1.173,318.26,-0.611,318.26,-0.318
318.64,0.087,318.64,-2.129,318.64,-1.407
319.01,-2.139,319.01,-2.699,319.01,-2.624
319.39,-2.596,319.39,-1.092,319.39,-1.735
319.76,-0.311,319.76,0.888,319.76,0.035
320.14,1.376,320.14,-1.34,320.14,1.149
320.52,2.086,320.52,1.478,320.52,1.824
320.89,1.06,320.89,1.533,320.89,1.122
321.27,0.83,321.27,0.541,321.27,1.781
321.64,3.381,321.64,3.064,321.64,2.551
322.02,2.211,322.02,3.028,322.02,2.271
322.4,0.804,322.4,1.548,322.4,3.695
322.77,2.592,322.77,0.879,322.77,3.113
323.15,1.819,323.15,3.134,323.15,2.925
323.52,3.783,323.52,1.996,323.52,4.327
323.9,3.552,323.9,4.53,323.9,4.181
324.27,1.372,324.27,2.744,324.27,2.964
324.65,2.033,324.65,2.714,324.65,3.1
325.03,5.145,325.03,4.56,325.03,4.702
325.4,3.965,325.4,3.073,325.4,5.336
325.78,3.827,325.78,4.14,325.78,4.966
326.15,4.319,326.15,5.167,326.15,5.559
326.53,3.817,326.53,4.174,326.53,4.728
326.9,3.867,326.9,3.267,326.9,4.675
327.28,2.4,327.28,3.105,327.28,4.078
327.65,3.828,327.65,4.404,327.65,6.45
328.03,4.509,328.03,4.843,328.03,5.444
328.4,3.768,328.4,5.394,328.4,6.34
328.78,3.011,328.78,5.648,328.78,6.612
329.15,5.046,329.15,4.716,329.15,6.888
329.53,3.858,329.53,5.492,329.53,7.22
329.9,3.08,329.9,2.534,329.9,5.261
330.28,3.944,330.28,4.252,330.28,5.358
330.65,2.369,330.65,3.425,330.65,4.143
331.03,6.126,331.03,5.526,331.03,7.118
331.4,4.209,331.4,5.055,331.4,6.19
331.78,2.749,331.78,5.603,331.78,4.958
332.15,3.4,332.15,3.977,332.15,4.822
332.53,4.777,332.53,5.715,332.53,5.892
332.9,5.902,332.9,6.306,332.9,6.2
333.28,5.227,333.28,6.084,333.28,7.146
333.65,4.209,333.65,6.637,333.65,7.671
334.03,4.807,334.03,4.86,334.03,6.191
334.4,4.265,334.4,5.203,334.4,5.627
334.78,4.485,334.78,3.742,334.78,5.786
335.15,5.339,335.15,5.979,335.15,7.329
335.52,5.288,335.52,5.902,335.52,7.46
335.9,4.272,335.9,5.164,335.9,6.497
336.27,4.101,336.27,4.66,336.27,5.167
336.65,4.04,336.65,4.931,336.65,6.008
337.02,5.142,337.02,5.276,337.02,6.349
337.4,4.868,337.4,5.043,337.4,5.65
337.77,4.791,337.77,5.143,337.77,6.034
338.14,4.355,338.14,6.044,338.14,6.356
338.52,2.857,338.52,5.077,338.52,4.928
338.89,4.91,338.89,4.985,338.89,5.741
339.27,3.949,339.27,4.648,339.27,6.636
339.64,3.405,339.64,4.788,339.64,4.858
340.01,3.222,340.01,5.292,340.01,5.417
340.39,4.938,340.39,5.471,340.39,6.352
340.76,3.963,340.76,5.128,340.76,4.148
341.14,4.487,341.14,5.23,341.14,5.394
341.51,4.261,341.51,4.675,341.51,5.2
341.88,3.331,341.88,3.872,341.88,4.946
342.26,2.802,342.26,3.577,342.26,5.677
342.63,3.357,342.63,3.258,342.63,5.687
343,5.392,343,5.752,343,7.549
343.38,4.714,343.38,3.934,343.38,5.511
343.75,3.576,343.75,4.306,343.75,6.301
344.12,4.971,344.12,6.004,344.12,5.879
344.5,4.873,344.5,4.982,344.5,5.801
344.87,4.466,344.87,4.695,344.87,5.206
345.24,3.563,345.24,4.067,345.24,4.074
345.62,4.474,345.62,5.09,345.62,6.227
345.99,3.468,345.99,4.574,345.99,6.283
346.36,5.154,346.36,4.545,346.36,5.698
346.74,2.942,346.74,4.04,346.74,5.13
347.11,3.982,347.11,4.412,347.11,5.278
347.48,3.733,347.48,3.861,347.48,5.224
347.86,4.858,347.86,6.306,347.86,6.01
348.23,4.039,348.23,4.862,348.23,6.087
348.6,4.278,348.6,5.133,348.6,6.181
348.97,5.595,348.97,5.035,348.97,6.341
349.35,4.347,349.35,5.395,349.35,6.207
349.72,3.178,349.72,4.08,349.72,5.595
350.09,4.737,350.09,5.73,350.09,6.344
350.47,3.884,350.47,5.584,350.47,5.845
350.84,3.866,350.84,5.521,350.84,5.936
351.21,4.732,351.21,5.619,351.21,5.952
351.58,4.864,351.58,4.742,351.58,5.746
351.96,5.116,351.96,5.378,351.96,6.449
352.33,3.762,352.33,5.273,352.33,6.052
352.7,3.696,352.7,4.612,352.7,5.468
353.07,4.522,353.07,5.12,353.07,5.445
353.45,4.677,353.45,5.136,353.45,6.114
353.82,3.229,353.82,3.912,353.82,5.537
354.19,5.498,354.19,5.751,354.19,6.28
354.56,4.718,354.56,4.199,354.56,4.981
354.94,4.372,354.94,4.652,354.94,5.308
355.31,3.715,355.31,5.961,355.31,5.803
355.68,4.919,355.68,5.563,355.68,6.154
356.05,5.222,356.05,5.061,356.05,6.148
356.42,4.313,356.42,3.925,356.42,6.167
356.8,3.851,356.8,5.174,356.8,5.394
357.17,4.278,357.17,4.788,357.17,5.673
357.54,4.273,357.54,4.82,357.54,4.645
357.91,4.775,357.91,4.698,357.91,4.896
358.28,3.561,358.28,3.85,358.28,5.073
358.66,3.755,358.66,4.429,358.66,5.43
359.03,3.755,359.03,4.709,359.03,4.948
359.4,4.063,359.4,3.736,359.4,4.728
359.77,4.402,359.77,5.036,359.77,5.843
360.14,4.211,360.14,5.198,360.14,5.344
360.51,3.517,360.51,4.748,360.51,4.97
360.89,4.408,360.89,4.58,360.89,5.37
361.26,3.791,361.26,4.184,361.26,4.72
361.63,3.615,361.63,4.57,361.63,5.28
362,3.173,362,3.975,362,4.973
362.37,3.767,362.37,3.856,362.37,4.136
362.74,3.302,362.74,3.539,362.74,4.579
363.11,4.1,363.11,4.155,363.11,5.242
363.49,3.781,363.49,4.597,363.49,4.802
363.86,3.939,363.86,4.85,363.86,5.262
364.23,4.07,364.23,4.997,364.23,6.036
364.6,5.155,364.6,5.079,364.6,5.487
364.97,4.123,364.97,4.875,364.97,5.22
365.34,4.632,365.34,4.802,365.34,5.737
365.71,4.191,365.71,4.776,365.71,5.556
366.08,4.47,366.08,5.913,366.08,6.289
366.45,4.887,366.45,5.071,366.45,5.938
366.82,4.476,366.82,5.478,366.82,6.443
367.2,4.929,367.2,5.51,367.2,5.489
367.57,4.779,367.57,4.692,367.57,5.029
367.94,4.399,367.94,4.075,367.94,5.156
368.31,5.223,368.31,4.899,368.31,6.407
368.68,5.279,368.68,5.013,368.68,6.733
369.05,4.576,369.05,5.447,369.05,5.923
369.42,4.271,369.42,5.145,369.42,5.671
369.79,4.487,369.79,5.019,369.79,5.273
370.16,4.269,370.16,5.766,370.16,6.139
370.53,3.784,370.53,4.782,370.53,5.508
370.9,5.246,370.9,5.044,370.9,6.234
